,DATE,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,TIME-TO-EXPIRATION
7611,2024-07-02,2SPX,P,2024-12-20,04553 850,25.2936,460,171
7612,2024-07-02,2SPX,C,2024-12-20,04556 200,1075.489,693,171
7613,2024-07-02,2SPX,P,2024-12-20,04556 200,25.383,693,171
7614,2024-07-02,2SPX,C,2024-12-20,04557 560,1074.214,115,171
7615,2024-07-02,2SPX,P,2024-12-20,04557 560,25.4347,115,171
7616,2024-07-02,2SPX,C,2024-12-20,04557 690,1074.092,115,171
7617,2024-07-02,2SPX,P,2024-12-20,04557 690,25.4396,115,171
7618,2024-07-02,2SPX,C,2024-12-20,04557 900,1073.895,527,171
7619,2024-07-02,2SPX,P,2024-12-20,04557 900,25.4476,527,171
7620,2024-07-02,2SPX,C,2024-12-20,04560 670,1071.297,226,171
7621,2024-07-02,2SPX,P,2024-12-20,04560 670,25.5529,226,171
7622,2024-07-02,2SPX,C,2024-12-20,04561 110,1070.885,226,171
7623,2024-07-02,2SPX,P,2024-12-20,04561 110,25.5696,226,171
7624,2024-07-02,2SPX,C,2024-12-20,04563 730,1068.428,230,171
7625,2024-07-02,2SPX,P,2024-12-20,04563 730,25.6692,230,171
7626,2024-07-02,2SPX,C,2024-12-20,04567 670,1064.733,376,171
7627,2024-07-02,2SPX,P,2024-12-20,04567 670,25.819,376,171
7628,2024-07-02,2SPX,C,2024-12-20,04568 750,1063.721,458,171
7629,2024-07-02,2SPX,P,2024-12-20,04568 750,25.8601,458,171
7630,2024-07-02,2SPX,C,2024-12-20,04570 230,1062.333,915,171
7631,2024-07-02,2SPX,P,2024-12-20,04570 230,25.9164,915,171
7632,2024-07-02,2SPX,C,2024-12-20,04573 110,1059.633,44,171
7633,2024-07-02,2SPX,P,2024-12-20,04573 110,26.0271,44,171
7634,2024-07-02,2SPX,C,2024-12-20,04577 670,1055.362,57,171
7635,2024-07-02,2SPX,P,2024-12-20,04577 670,26.2053,57,171
7636,2024-07-02,2SPX,C,2024-12-20,04579 000,1054.117,113,171
7637,2024-07-02,2SPX,P,2024-12-20,04579 000,26.2577,113,171
7638,2024-07-02,2SPX,C,2024-12-20,04579 600,1053.555,459,171
7639,2024-07-02,2SPX,P,2024-12-20,04579 600,26.2815,459,171
7640,2024-07-02,2SPX,C,2024-12-20,04579 650,1053.509,57,171
7641,2024-07-02,2SPX,P,2024-12-20,04579 650,26.2835,57,171
7642,2024-07-02,2SPX,C,2024-12-20,04580 780,1052.451,2934,171
7643,2024-07-02,2SPX,P,2024-12-20,04580 780,26.3282,2934,171
7644,2024-07-02,2SPX,C,2024-12-20,04580 910,1052.329,116,171
7645,2024-07-02,2SPX,P,2024-12-20,04580 910,26.3334,116,171
7646,2024-07-02,2SPX,C,2024-12-20,04581 070,1052.179,460,171
7647,2024-07-02,2SPX,P,2024-12-20,04581 070,26.3397,460,171
7648,2024-07-02,2SPX,C,2024-12-20,04581 120,1052.133,1150,171
7649,2024-07-02,2SPX,P,2024-12-20,04581 120,26.3417,1150,171
7650,2024-07-02,2SPX,C,2024-12-20,04581 750,1051.543,460,171
7651,2024-07-02,2SPX,P,2024-12-20,04581 750,26.3667,460,171
7652,2024-07-02,2SPX,C,2024-12-20,04581 860,1051.44,230,171
7653,2024-07-02,2SPX,P,2024-12-20,04581 860,26.3711,230,171
7654,2024-07-02,2SPX,C,2024-12-20,04590 170,1043.663,716,171
7655,2024-07-02,2SPX,P,2024-12-20,04590 170,26.7028,716,171
7656,2024-07-02,2SPX,C,2024-12-20,04592 910,1041.1,229,171
7657,2024-07-02,2SPX,P,2024-12-20,04592 910,26.813,229,171
7658,2024-07-02,2SPX,C,2024-12-20,04596 600,1037.649,57,171
7659,2024-07-02,2SPX,P,2024-12-20,04596 600,26.962,57,171
7660,2024-07-02,2SPX,C,2024-12-20,04598 790,1035.601,460,171
7661,2024-07-02,2SPX,P,2024-12-20,04598 790,27.0508,460,171
7662,2024-07-02,2SPX,C,2024-12-20,04599 820,1034.638,55,171
7663,2024-07-02,2SPX,P,2024-12-20,04599 820,27.0927,55,171
7664,2024-07-02,2SPX,C,2024-12-20,04607 080,1027.869,572,171
7665,2024-07-02,2SPX,P,2024-12-20,04607 080,27.408,572,171
7666,2024-07-02,2SPX,C,2024-12-20,04613 530,1021.859,567,171
7667,2024-07-02,2SPX,P,2024-12-20,04613 530,27.6918,567,171
7668,2024-07-02,2SPX,C,2024-12-20,04614 330,1021.114,689,171
7669,2024-07-02,2SPX,P,2024-12-20,04614 330,27.727,689,171
7670,2024-07-02,2SPX,C,2024-12-20,04625 780,1010.446,228,171
7671,2024-07-02,2SPX,P,2024-12-20,04625 780,28.2308,228,171
7672,2024-07-02,2SPX,C,2024-12-20,04625 810,1010.418,799,171
7673,2024-07-02,2SPX,P,2024-12-20,04625 810,28.2322,799,171
7674,2024-07-02,2SPX,C,2024-12-20,04626 790,1009.505,228,171
7675,2024-07-02,2SPX,P,2024-12-20,04626 790,28.2753,228,171
7676,2024-07-02,2SPX,C,2024-12-20,04628 220,1008.172,228,171
7677,2024-07-02,2SPX,P,2024-12-20,04628 220,28.3382,228,171
7678,2024-07-02,2SPX,C,2024-12-20,04630 140,1006.384,114,171
7679,2024-07-02,2SPX,P,2024-12-20,04630 140,28.4227,114,171
7680,2024-07-02,2SPX,C,2024-12-20,04630 430,1006.113,55,171
7681,2024-07-02,2SPX,P,2024-12-20,04630 430,28.4355,55,171
7682,2024-07-02,2SPX,C,2024-12-20,04633 600,1003.16,112,171
7683,2024-07-02,2SPX,P,2024-12-20,04633 600,28.575,112,171
7684,2024-07-02,2SPX,C,2024-12-20,04635 830,1001.082,224,171
7685,2024-07-02,2SPX,P,2024-12-20,04635 830,28.6731,224,171
7686,2024-07-02,2SPX,C,2024-12-20,04637 900,999.1539,112,171
7687,2024-07-02,2SPX,P,2024-12-20,04637 900,28.7642,112,171
7688,2024-07-02,2SPX,C,2024-12-20,04641 720,995.5947,86,171
7689,2024-07-02,2SPX,P,2024-12-20,04641 720,28.9323,86,171
7690,2024-07-02,2SPX,C,2024-12-20,04642 680,994.7003,229,171
7691,2024-07-02,2SPX,P,2024-12-20,04642 680,28.9746,229,171
7692,2024-07-02,2SPX,C,2024-12-20,04644 090,993.3866,56,171
7693,2024-07-02,2SPX,P,2024-12-20,04644 090,29.0366,56,171
7694,2024-07-02,2SPX,C,2024-12-20,04644 130,993.3493,114,171
7695,2024-07-02,2SPX,P,2024-12-20,04644 130,29.0384,114,171
7696,2024-07-02,2SPX,C,2024-12-20,04644 210,993.2748,228,171
7697,2024-07-02,2SPX,P,2024-12-20,04644 210,29.0419,228,171
7698,2024-07-02,2SPX,C,2024-12-20,04645 830,991.7661,114,171
7699,2024-07-02,2SPX,P,2024-12-20,04645 830,29.1139,114,171
7700,2024-07-02,2SPX,C,2024-12-20,04647 130,990.5555,152,171
7701,2024-07-02,2SPX,P,2024-12-20,04647 130,29.1717,152,171
7702,2024-07-02,2SPX,C,2024-12-20,04647 140,990.5462,109,171
7703,2024-07-02,2SPX,P,2024-12-20,04647 140,29.1722,109,171
7704,2024-07-02,2SPX,C,2024-12-20,04647 150,990.5369,2272,171
7705,2024-07-02,2SPX,P,2024-12-20,04647 150,29.1727,2272,171
7706,2024-07-02,2SPX,C,2024-12-20,04647 200,990.4904,1136,171
7707,2024-07-02,2SPX,P,2024-12-20,04647 200,29.1749,1136,171
7708,2024-07-02,2SPX,C,2024-12-20,04649 210,988.619,65,171
7709,2024-07-02,2SPX,P,2024-12-20,04649 210,29.2647,65,171
7710,2024-07-02,2SPX,C,2024-12-20,04654 010,984.1603,227,171
7711,2024-07-02,2SPX,P,2024-12-20,04654 010,29.4895,227,171
7712,2024-07-02,2SPX,C,2024-12-20,04654 250,983.9375,227,171
7713,2024-07-02,2SPX,P,2024-12-20,04654 250,29.5009,227,171
7714,2024-07-02,2SPX,C,2024-12-20,04654 520,983.6869,341,171
7715,2024-07-02,2SPX,P,2024-12-20,04654 520,29.5137,341,171
7716,2024-07-02,2SPX,C,2024-12-20,04658 080,980.3833,57,171
7717,2024-07-02,2SPX,P,2024-12-20,04658 080,29.6837,57,171
7718,2024-07-02,2SPX,C,2024-12-20,04659 060,979.4741,107,171
7719,2024-07-02,2SPX,P,2024-12-20,04659 060,29.7307,107,171
7720,2024-07-02,2SPX,C,2024-12-20,04660 110,978.5,136,171
7721,2024-07-02,2SPX,P,2024-12-20,04660 110,29.7811,136,171
7722,2024-07-02,2SPX,C,2024-12-20,04671 010,968.3876,113,171
7723,2024-07-02,2SPX,P,2024-12-20,04671 010,30.3041,113,171
7724,2024-07-02,2SPX,C,2024-12-20,04675 630,964.1014,113,171
7725,2024-07-02,2SPX,P,2024-12-20,04675 630,30.5258,113,171
7726,2024-07-02,2SPX,C,2024-12-20,04683 940,956.3919,226,171
7727,2024-07-02,2SPX,P,2024-12-20,04683 940,30.9245,226,171
7728,2024-07-02,2SPX,C,2024-12-20,04684 540,955.8353,246,171
7729,2024-07-02,2SPX,P,2024-12-20,04684 540,30.9533,246,171
7730,2024-07-02,2SPX,C,2024-12-20,04687 840,952.7738,113,171
7731,2024-07-02,2SPX,P,2024-12-20,04687 840,31.1117,113,171
7732,2024-07-02,2SPX,C,2024-12-20,04688 900,951.7903,75,171
7733,2024-07-02,2SPX,P,2024-12-20,04688 900,31.1625,75,171
7734,2024-07-02,2SPX,C,2024-12-20,04689 010,951.6883,226,171
7735,2024-07-02,2SPX,P,2024-12-20,04689 010,31.1678,226,171
7736,2024-07-02,2SPX,C,2024-12-20,04689 030,951.6697,138,171
7737,2024-07-02,2SPX,P,2024-12-20,04689 030,31.1688,138,171
7738,2024-07-02,2SPX,C,2024-12-20,04689 080,951.6234,226,171
7739,2024-07-02,2SPX,P,2024-12-20,04689 080,31.1712,226,171
7740,2024-07-02,2SPX,C,2024-12-20,04689 180,951.5306,281,171
7741,2024-07-02,2SPX,P,2024-12-20,04689 180,31.176,281,171
7742,2024-07-02,2SPX,C,2024-12-20,04691 200,949.6566,668,171
7743,2024-07-02,2SPX,P,2024-12-20,04691 200,31.2729,668,171
7744,2024-07-02,2SPX,C,2024-12-20,04693 650,947.3843,337,171
7745,2024-07-02,2SPX,P,2024-12-20,04693 650,31.3912,337,171
7746,2024-07-02,2SPX,C,2024-12-20,04695 570,945.604,112,171
7747,2024-07-02,2SPX,P,2024-12-20,04695 570,31.4843,112,171
7748,2024-07-02,2SPX,C,2024-12-20,04695 960,945.2424,112,171
7749,2024-07-02,2SPX,P,2024-12-20,04695 960,31.5032,112,171
7750,2024-07-02,2SPX,C,2024-12-20,04695 990,945.2146,1347,171
7751,2024-07-02,2SPX,P,2024-12-20,04695 990,31.5047,1347,171
7752,2024-07-02,2SPX,C,2024-12-20,04697 400,943.9074,67,171
7753,2024-07-02,2SPX,P,2024-12-20,04697 400,31.5732,67,171
7754,2024-07-02,2SPX,C,2024-12-20,04697 420,943.8889,112,171
7755,2024-07-02,2SPX,P,2024-12-20,04697 420,31.5742,112,171
7756,2024-07-02,2SPX,C,2024-12-20,04699 780,941.7012,555,171
7757,2024-07-02,2SPX,P,2024-12-20,04699 780,31.6893,555,171
7758,2024-07-02,2SPX,C,2024-12-20,04700 930,940.641,64,171
7759,2024-07-02,2SPX,P,2024-12-20,04700 930,31.7511,64,171
7760,2024-07-02,2SPX,C,2024-12-20,04702 250,939.4256,160,171
7761,2024-07-02,2SPX,P,2024-12-20,04702 250,31.8237,160,171
7762,2024-07-02,2SPX,C,2024-12-20,04702 280,939.398,64,171
7763,2024-07-02,2SPX,P,2024-12-20,04702 280,31.8253,64,171
7764,2024-07-02,2SPX,C,2024-12-20,04704 050,937.7686,78,171
7765,2024-07-02,2SPX,P,2024-12-20,04704 050,31.923,78,171
7766,2024-07-02,2SPX,C,2024-12-20,04706 000,935.9738,53,171
7767,2024-07-02,2SPX,P,2024-12-20,04706 000,32.0308,53,171
7768,2024-07-02,2SPX,C,2024-12-20,04706 150,935.8357,26,171
7769,2024-07-02,2SPX,P,2024-12-20,04706 150,32.0391,26,171
7770,2024-07-02,2SPX,C,2024-12-20,04706 540,935.4769,112,171
7771,2024-07-02,2SPX,P,2024-12-20,04706 540,32.0608,112,171
7772,2024-07-02,2SPX,C,2024-12-20,04706 640,935.3848,280,171
7773,2024-07-02,2SPX,P,2024-12-20,04706 640,32.0663,280,171
7774,2024-07-02,2SPX,C,2024-12-20,04708 000,934.1339,755,171
7775,2024-07-02,2SPX,P,2024-12-20,04708 000,32.1424,755,171
7776,2024-07-02,2SPX,C,2024-12-20,04708 330,933.8304,448,171
7777,2024-07-02,2SPX,P,2024-12-20,04708 330,32.1609,448,171
7778,2024-07-02,2SPX,C,2024-12-20,04710 090,932.2117,112,171
7779,2024-07-02,2SPX,P,2024-12-20,04710 090,32.2595,112,171
7780,2024-07-02,2SPX,C,2024-12-20,04714 060,928.5605,442,171
7781,2024-07-02,2SPX,P,2024-12-20,04714 060,32.4818,442,171
7782,2024-07-02,2SPX,C,2024-12-20,04715 110,927.5948,226,171
7783,2024-07-02,2SPX,P,2024-12-20,04715 110,32.5406,226,171
7784,2024-07-02,2SPX,C,2024-12-20,04716 820,926.0221,56,171
7785,2024-07-02,2SPX,P,2024-12-20,04716 820,32.6364,56,171
7786,2024-07-02,2SPX,C,2024-12-20,04717 280,925.599,321,171
7787,2024-07-02,2SPX,P,2024-12-20,04717 280,32.6622,321,171
7788,2024-07-02,2SPX,C,2024-12-20,04719 020,923.9987,443,171
7789,2024-07-02,2SPX,P,2024-12-20,04719 020,32.7596,443,171
7790,2024-07-02,2SPX,C,2024-12-20,04722 000,921.258,112,171
7791,2024-07-02,2SPX,P,2024-12-20,04722 000,32.9266,112,171
7792,2024-07-02,2SPX,C,2024-12-20,04723 850,919.5565,107,171
7793,2024-07-02,2SPX,P,2024-12-20,04723 850,33.0302,107,171
7794,2024-07-02,2SPX,C,2024-12-20,04725 420,918.1125,30,171
7795,2024-07-02,2SPX,P,2024-12-20,04725 420,33.1181,30,171
7796,2024-07-02,2SPX,C,2024-12-20,04733 730,910.4697,222,171
7797,2024-07-02,2SPX,P,2024-12-20,04733 730,33.5836,222,171
7798,2024-07-02,2SPX,C,2024-12-20,04733 990,910.2306,112,171
7799,2024-07-02,2SPX,P,2024-12-20,04733 990,33.5982,112,171
7800,2024-07-02,2SPX,C,2024-12-20,04734 040,910.1846,112,171
7801,2024-07-02,2SPX,P,2024-12-20,04734 040,33.601,112,171
7802,2024-07-02,2SPX,C,2024-12-20,04740 030,904.6756,223,171
7803,2024-07-02,2SPX,P,2024-12-20,04740 030,33.9365,223,171
7804,2024-07-02,2SPX,C,2024-12-20,04742 100,902.7718,157,171
7805,2024-07-02,2SPX,P,2024-12-20,04742 100,34.0524,157,171
7806,2024-07-02,2SPX,C,2024-12-20,04742 660,902.2567,74,171
7807,2024-07-02,2SPX,P,2024-12-20,04742 660,34.0838,74,171
7808,2024-07-02,2SPX,C,2024-12-20,04745 700,899.4621,165,171
7809,2024-07-02,2SPX,P,2024-12-20,04745 700,34.2553,165,171
7810,2024-07-02,2SPX,C,2024-12-20,04745 780,899.3886,220,171
7811,2024-07-02,2SPX,P,2024-12-20,04745 780,34.2599,220,171
7812,2024-07-02,2SPX,C,2024-12-20,04748 340,897.0362,220,171
7813,2024-07-02,2SPX,P,2024-12-20,04748 340,34.4054,220,171
7814,2024-07-02,2SPX,C,2024-12-20,04749 070,896.3655,330,171
7815,2024-07-02,2SPX,P,2024-12-20,04749 070,34.4469,330,171
7816,2024-07-02,2SPX,C,2024-12-20,04750 340,895.1987,154,171
7817,2024-07-02,2SPX,P,2024-12-20,04750 340,34.5193,154,171
7818,2024-07-02,2SPX,C,2024-12-20,04750 570,894.9874,132,171
7819,2024-07-02,2SPX,P,2024-12-20,04750 570,34.5324,132,171
7820,2024-07-02,2SPX,C,2024-12-20,04751 310,894.3076,767,171
7821,2024-07-02,2SPX,P,2024-12-20,04751 310,34.5746,767,171
7822,2024-07-02,2SPX,C,2024-12-20,04751 540,894.0963,110,171
7823,2024-07-02,2SPX,P,2024-12-20,04751 540,34.5877,110,171
7824,2024-07-02,2SPX,C,2024-12-20,04751 570,894.0687,219,171
7825,2024-07-02,2SPX,P,2024-12-20,04751 570,34.5894,219,171
7826,2024-07-02,2SPX,C,2024-12-20,04753 190,892.5805,222,171
7827,2024-07-02,2SPX,P,2024-12-20,04753 190,34.6819,222,171
7828,2024-07-02,2SPX,C,2024-12-20,04753 290,892.4887,444,171
7829,2024-07-02,2SPX,P,2024-12-20,04753 290,34.6876,444,171
7830,2024-07-02,2SPX,C,2024-12-20,04756 140,889.8712,166,171
7831,2024-07-02,2SPX,P,2024-12-20,04756 140,34.851,166,171
7832,2024-07-02,2SPX,C,2024-12-20,04768 450,878.5737,328,171
7833,2024-07-02,2SPX,P,2024-12-20,04768 450,35.5647,328,171
7834,2024-07-02,2SPX,C,2024-12-20,04770 280,876.8954,218,171
7835,2024-07-02,2SPX,P,2024-12-20,04770 280,35.6719,218,171
7836,2024-07-02,2SPX,C,2024-12-20,04770 390,876.7945,437,171
7837,2024-07-02,2SPX,P,2024-12-20,04770 390,35.6784,437,171
7838,2024-07-02,2SPX,C,2024-12-20,04771 120,876.1251,720,171
7839,2024-07-02,2SPX,P,2024-12-20,04771 120,35.7213,720,171
7840,2024-07-02,2SPX,C,2024-12-20,04772 210,875.1257,327,171
7841,2024-07-02,2SPX,P,2024-12-20,04772 210,35.7854,327,171
7842,2024-07-02,2SPX,C,2024-12-20,04774 260,873.2464,221,171
7843,2024-07-02,2SPX,P,2024-12-20,04774 260,35.9063,221,171
7844,2024-07-02,2SPX,C,2024-12-20,04775 400,872.2021,53,171
7845,2024-07-02,2SPX,P,2024-12-20,04775 400,35.9743,53,171
7846,2024-07-02,2SPX,C,2024-12-20,04789 220,859.5674,33,171
7847,2024-07-02,2SPX,P,2024-12-20,04789 220,36.8241,33,171
7848,2024-07-02,2SPX,C,2024-12-20,04794 150,855.0647,221,171
7849,2024-07-02,2SPX,P,2024-12-20,04794 150,37.1318,221,171
7850,2024-07-02,2SPX,C,2024-12-20,04795 010,854.2795,434,171
7851,2024-07-02,2SPX,P,2024-12-20,04795 010,37.1857,434,171
7852,2024-07-02,2SPX,C,2024-12-20,04795 740,853.6131,217,171
7853,2024-07-02,2SPX,P,2024-12-20,04795 740,37.2315,217,171
7854,2024-07-02,2SPX,C,2024-12-20,04795 790,853.5674,109,171
7855,2024-07-02,2SPX,P,2024-12-20,04795 790,37.2346,109,171
7856,2024-07-02,2SPX,C,2024-12-20,04795 970,853.4031,109,171
7857,2024-07-02,2SPX,P,2024-12-20,04795 970,37.246,109,171
7858,2024-07-02,2SPX,C,2024-12-20,04799 440,850.2359,220,171
7859,2024-07-02,2SPX,P,2024-12-20,04799 440,37.4645,220,171
7860,2024-07-02,2SPX,C,2024-12-20,04800 600,849.1771,217,171
7861,2024-07-02,2SPX,P,2024-12-20,04800 600,37.5376,217,171
7862,2024-07-02,2SPX,C,2024-12-20,04801 470,848.3831,330,171
7863,2024-07-02,2SPX,P,2024-12-20,04801 470,37.5924,330,171
7864,2024-07-02,2SPX,C,2024-12-20,04804 350,845.7545,86,171
7865,2024-07-02,2SPX,P,2024-12-20,04804 350,37.7739,86,171
7866,2024-07-02,2SPX,C,2024-12-20,04807 010,843.3275,108,171
7867,2024-07-02,2SPX,P,2024-12-20,04807 010,37.9423,108,171
7868,2024-07-02,2SPX,C,2024-12-20,04809 150,841.3754,234,171
7869,2024-07-02,2SPX,C,2024-12-20,04809 880,840.7096,108,171
7870,2024-07-02,2SPX,P,2024-12-20,04809 880,38.1248,108,171
7871,2024-07-02,2SPX,C,2024-12-20,04810 090,840.5181,54,171
7872,2024-07-02,2SPX,P,2024-12-20,04810 090,38.1382,54,171
7873,2024-07-02,2SPX,C,2024-12-20,04812 560,838.2658,108,171
7874,2024-07-02,2SPX,P,2024-12-20,04812 560,38.2959,108,171
7875,2024-07-02,2SPX,C,2024-12-20,04812 590,838.2385,216,171
7876,2024-07-02,2SPX,P,2024-12-20,04812 590,38.2979,216,171
7877,2024-07-02,2SPX,C,2024-12-20,04813 380,837.5183,54,171
7878,2024-07-02,2SPX,P,2024-12-20,04813 380,38.3484,54,171
7879,2024-07-02,2SPX,C,2024-12-20,04813 690,837.2357,314,171
7880,2024-07-02,2SPX,P,2024-12-20,04813 690,38.3683,314,171
7881,2024-07-02,2SPX,C,2024-12-20,04820 870,830.693,216,171
7882,2024-07-02,2SPX,P,2024-12-20,04820 870,38.8313,216,171
7883,2024-07-02,2SPX,C,2024-12-20,04822 010,829.6546,216,171
7884,2024-07-02,2SPX,P,2024-12-20,04822 010,38.9053,216,171
7885,2024-07-02,2SPX,C,2024-12-20,04824 770,827.1413,220,171
7886,2024-07-02,2SPX,P,2024-12-20,04824 770,39.085,220,171
7887,2024-07-02,2SPX,C,2024-12-20,04824 800,827.114,110,171
7888,2024-07-02,2SPX,P,2024-12-20,04824 800,39.0869,110,171
7889,2024-07-02,2SPX,C,2024-12-20,04825 060,826.8773,84,171
7890,2024-07-02,2SPX,P,2024-12-20,04825 060,39.104,84,171
7891,2024-07-02,2SPX,C,2024-12-20,04839 570,813.6758,430,171
7892,2024-07-02,2SPX,P,2024-12-20,04839 570,40.0602,430,171
7893,2024-07-02,2SPX,C,2024-12-20,04840 560,812.7758,430,171
7894,2024-07-02,2SPX,P,2024-12-20,04840 560,40.1262,430,171
7895,2024-07-02,2SPX,C,2024-12-20,04840 670,812.6759,247,171
7896,2024-07-02,2SPX,P,2024-12-20,04840 670,40.1335,247,171
7897,2024-07-02,2SPX,C,2024-12-20,04844 360,809.3226,328,171
7898,2024-07-02,2SPX,P,2024-12-20,04844 360,40.3807,328,171
7899,2024-07-02,2SPX,C,2024-12-20,04844 390,809.2953,219,171
7900,2024-07-02,2SPX,P,2024-12-20,04844 390,40.3827,219,171
7901,2024-07-02,2SPX,C,2024-12-20,04847 840,806.1614,874,171
7902,2024-07-02,2SPX,P,2024-12-20,04847 840,40.615,874,171
7903,2024-07-02,2SPX,C,2024-12-20,04849 630,804.536,164,171
7904,2024-07-02,2SPX,P,2024-12-20,04849 630,40.7361,164,171
7905,2024-07-02,2SPX,C,2024-12-20,04851 000,803.2964,87,171
7906,2024-07-02,2SPX,P,2024-12-20,04851 000,40.8332,87,171
7907,2024-07-02,2SPX,C,2024-12-20,04851 060,803.2421,273,171
7908,2024-07-02,2SPX,P,2024-12-20,04851 060,40.8376,273,171
7909,2024-07-02,2SPX,C,2024-12-20,04853 180,801.3268,218,171
7910,2024-07-02,2SPX,P,2024-12-20,04853 180,40.9908,218,171
7911,2024-07-02,2SPX,C,2024-12-20,04853 260,801.2546,328,171
7912,2024-07-02,2SPX,P,2024-12-20,04853 260,40.9966,328,171
7913,2024-07-02,2SPX,C,2024-12-20,04856 240,798.5632,371,171
7914,2024-07-02,2SPX,P,2024-12-20,04856 240,41.2129,371,171
7915,2024-07-02,2SPX,C,2024-12-20,04856 820,798.0395,109,171
7916,2024-07-02,2SPX,P,2024-12-20,04856 820,41.2551,109,171
7917,2024-07-02,2SPX,C,2024-12-20,04857 460,797.4617,218,171
7918,2024-07-02,2SPX,P,2024-12-20,04857 460,41.3018,218,171
7919,2024-07-02,2SPX,C,2024-12-20,04875 600,781.1062,59,171
7920,2024-07-02,2SPX,C,2024-12-20,04876 600,780.2069,638,171
7921,2024-07-02,2SPX,P,2024-12-20,04876 600,42.7223,638,171
7922,2024-07-02,2SPX,C,2024-12-20,04884 160,773.4129,426,171
7923,2024-07-02,2SPX,P,2024-12-20,04884 160,43.3048,426,171
7924,2024-07-02,2SPX,C,2024-12-20,04888 460,769.552,424,171
7925,2024-07-02,2SPX,P,2024-12-20,04888 460,43.6395,424,171
7926,2024-07-02,2SPX,C,2024-12-20,04888 980,769.0853,1060,171
7927,2024-07-02,2SPX,P,2024-12-20,04888 980,43.6801,1060,171
7928,2024-07-02,2SPX,C,2024-12-20,04890 550,767.6763,64,171
7929,2024-07-02,2SPX,P,2024-12-20,04890 550,43.8031,64,171
7930,2024-07-02,2SPX,C,2024-12-20,04900 430,758.8168,211,171
7931,2024-07-02,2SPX,P,2024-12-20,04900 430,44.5837,211,171
7932,2024-07-02,2SPX,C,2024-12-20,04913 350,747.2343,527,171
7933,2024-07-02,2SPX,P,2024-12-20,04913 350,45.6075,527,171
7934,2024-07-02,2SPX,C,2024-12-20,04914 190,746.482,106,171
7935,2024-07-02,2SPX,P,2024-12-20,04914 190,45.6748,106,171
7936,2024-07-02,2SPX,C,2024-12-20,04914 300,746.3835,317,171
7937,2024-07-02,2SPX,P,2024-12-20,04914 300,45.6837,317,171
7938,2024-07-02,2SPX,C,2024-12-20,04914 410,746.285,105,171
7939,2024-07-02,2SPX,P,2024-12-20,04914 410,45.6925,105,171
7940,2024-07-02,2SPX,C,2024-12-20,04914 470,746.2313,212,171
7941,2024-07-02,2SPX,P,2024-12-20,04914 470,45.6973,212,171
7942,2024-07-02,2SPX,C,2024-12-20,04914 550,746.1596,1164,171
7943,2024-07-02,2SPX,P,2024-12-20,04914 550,45.7037,1164,171
7944,2024-07-02,2SPX,C,2024-12-20,04914 610,746.1059,106,171
7945,2024-07-02,2SPX,P,2024-12-20,04914 610,45.7085,106,171
7946,2024-07-02,2SPX,C,2024-12-20,04915 390,745.4075,106,171
7947,2024-07-02,2SPX,P,2024-12-20,04915 390,45.7712,106,171
7948,2024-07-02,2SPX,C,2024-12-20,04915 450,745.3538,211,171
7949,2024-07-02,2SPX,P,2024-12-20,04915 450,45.776,211,171
7950,2024-07-02,2SPX,C,2024-12-20,04915 550,745.2643,211,171
7951,2024-07-02,2SPX,P,2024-12-20,04915 550,45.7841,211,171
7952,2024-07-02,2SPX,C,2024-12-20,04915 730,745.1031,1162,171
7953,2024-07-02,2SPX,P,2024-12-20,04915 730,45.7985,1162,171
7954,2024-07-02,2SPX,C,2024-12-20,04917 060,743.9125,712,171
7955,2024-07-02,2SPX,C,2024-12-20,04923 170,738.4459,210,171
7956,2024-07-02,2SPX,P,2024-12-20,04923 170,46.4007,210,171
7957,2024-07-02,2SPX,C,2024-12-20,04923 180,738.437,63,171
7958,2024-07-02,2SPX,P,2024-12-20,04923 180,46.4015,63,171
7959,2024-07-02,2SPX,C,2024-12-20,04927 480,734.5942,840,171
7960,2024-07-02,2SPX,P,2024-12-20,04927 480,46.7544,840,171
7961,2024-07-02,2SPX,C,2024-12-20,04927 660,734.4334,210,171
7962,2024-07-02,2SPX,P,2024-12-20,04927 660,46.7692,210,171
7963,2024-07-02,2SPX,C,2024-12-20,04927 930,734.1923,95,171
7964,2024-07-02,2SPX,P,2024-12-20,04927 930,46.7915,95,171
7965,2024-07-02,2SPX,C,2024-12-20,04927 970,734.1565,315,171
7966,2024-07-02,2SPX,P,2024-12-20,04927 970,46.7948,315,171
7967,2024-07-02,2SPX,C,2024-12-20,04928 140,734.0047,526,171
7968,2024-07-02,2SPX,P,2024-12-20,04928 140,46.8089,526,171
7969,2024-07-02,2SPX,C,2024-12-20,04928 250,733.9065,210,171
7970,2024-07-02,2SPX,P,2024-12-20,04928 250,46.818,210,171
7971,2024-07-02,2SPX,C,2024-12-20,04928 300,733.8618,105,171
7972,2024-07-02,2SPX,P,2024-12-20,04928 300,46.8221,105,171
7973,2024-07-02,2SPX,C,2024-12-20,04928 520,733.6654,420,171
7974,2024-07-02,2SPX,P,2024-12-20,04928 520,46.8403,420,171
7975,2024-07-02,2SPX,C,2024-12-20,04928 620,733.5761,210,171
7976,2024-07-02,2SPX,P,2024-12-20,04928 620,46.8486,210,171
7977,2024-07-02,2SPX,C,2024-12-20,04928 750,733.46,210,171
