,Unnamed: 0.1,Unnamed: 0,DATE,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME,TIME-TO-EXPIRATION,IV
3797,3797,3797,2024-04-19,2DJX,C,2024-12-20,347.7,46.9715,615,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3798,3798,3798,2024-04-19,2DJX,P,2024-12-20,347.7,6.5321,615,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.1921476084090172
3799,3799,3799,2024-04-19,2DJX,C,2024-12-20,348.05,46.6847,306,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3800,3800,3800,2024-04-19,2DJX,P,2024-12-20,348.05,6.5832,306,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.19352151598781
3801,3801,3801,2024-04-19,2DJX,C,2024-12-20,349.41,45.5739,763,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3802,3802,3802,2024-04-19,2DJX,P,2024-12-20,349.41,6.7855,763,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.1988946658934174
3803,3803,3803,2024-04-19,2DJX,C,2024-12-20,349.79,45.2646,2131,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3804,3804,3804,2024-04-19,2DJX,P,2024-12-20,349.79,6.843,2131,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.2004020079367814
3805,3805,3805,2024-04-19,2DJX,C,2024-12-20,350.01,45.0856,1450,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3806,3806,3806,2024-04-19,2DJX,C,2024-12-20,350.55,44.6467,1405,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3807,3807,3807,2024-04-19,2DJX,P,2024-12-20,350.55,6.959,1405,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.2034138042685525
3808,3808,3808,2024-04-19,2DJX,C,2024-12-20,351.74,43.6828,4451,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3809,3809,3809,2024-04-19,2DJX,P,2024-12-20,351.74,7.144,4451,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.2081462057329935
3810,3810,3810,2024-04-19,2DJX,C,2024-12-20,351.8,43.6343,7419,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3811,3811,3811,2024-04-19,2DJX,P,2024-12-20,351.8,7.1534,7419,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.2083839993014105
3812,3812,3812,2024-04-19,2DJX,C,2024-12-20,351.9,43.5536,1491,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3813,3813,3813,2024-04-19,2DJX,P,2024-12-20,351.9,7.1692,1491,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.208784368978842
3814,3814,3814,2024-04-19,2DJX,C,2024-12-20,353.04,42.6351,5912,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3815,3815,3815,2024-04-19,2DJX,P,2024-12-20,353.04,7.3514,5912,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.2133576369876624
3816,3816,3816,2024-04-19,2DJX,C,2024-12-20,353.21,42.4985,5911,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3817,3817,3817,2024-04-19,2DJX,P,2024-12-20,353.21,7.379,5911,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.2140445456619897
3818,3818,3818,2024-04-19,2DJX,C,2024-12-20,355.46,40.7053,2922,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3819,3819,3819,2024-04-19,2DJX,P,2024-12-20,355.46,7.7582,2922,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.2233619915840546
3820,3820,3820,2024-04-19,2DJX,C,2024-12-20,355.58,40.6113,1474,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3821,3821,3821,2024-04-19,2DJX,P,2024-12-20,355.58,7.78,1474,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.223898800234647
3822,3822,3822,2024-04-19,2DJX,C,2024-12-20,356.36,40.0016,1180,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3823,3823,3823,2024-04-19,2DJX,P,2024-12-20,356.36,7.9233,1180,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.2274048676420835
3824,3824,3824,2024-04-19,2DJX,C,2024-12-20,359.14,37.8483,2930,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3825,3825,3825,2024-04-19,2DJX,P,2024-12-20,359.14,8.4542,2930,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.2400419359356265
3826,3826,3826,2024-04-19,2DJX,C,2024-12-20,359.16,37.833,3660,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3827,3827,3827,2024-04-19,2DJX,P,2024-12-20,359.16,8.4582,3660,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.24013568013228
3828,3828,3828,2024-04-19,2DJX,C,2024-12-20,369.26,30.4219,855,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3829,3829,3829,2024-04-19,2DJX,P,2024-12-20,369.26,10.7986,855,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.291202604923713
3830,3830,3830,2024-04-19,2DJX,C,2024-12-20,374.8,26.5676,2768,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3831,3831,3831,2024-04-19,2DJX,P,2024-12-20,374.8,12.2932,2768,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.319958237833771
3832,3832,3832,2024-04-19,2DJX,C,2024-12-20,374.91,26.4926,2768,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3833,3833,3833,2024-04-19,2DJX,P,2024-12-20,374.91,12.3244,2768,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.320532081055394
3834,3834,3834,2024-04-19,2DJX,C,2024-12-20,375.04,26.4046,6229,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3835,3835,3835,2024-04-19,2DJX,P,2024-12-20,375.04,12.362,6229,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.3212261758350765
3836,3836,3836,2024-04-19,2DJX,C,2024-12-20,380.85,22.6472,2719,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3837,3837,3837,2024-04-19,2DJX,P,2024-12-20,380.85,14.2142,2719,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.3541896492497285
3838,3838,3838,2024-04-19,2DJX,C,2024-12-20,383.34,21.1197,4838,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3839,3839,3839,2024-04-19,2DJX,P,2024-12-20,383.34,15.0907,4838,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.3688770550037646
3840,3840,3840,2024-04-19,2DJX,C,2024-12-20,385.64,19.7568,1342,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3841,3841,3841,2024-04-19,2DJX,P,2024-12-20,385.64,15.9485,1342,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.3827607977744147
3842,3842,3842,2024-04-19,2DJX,C,2024-12-20,394.63,14.9565,2600,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3843,3843,3843,2024-04-19,2DJX,P,2024-12-20,394.63,19.8281,2600,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.440666049170182
3844,3844,3844,2024-04-19,2DJX,C,2024-12-20,396.79,13.9001,1297,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3845,3845,3845,2024-04-19,2DJX,P,2024-12-20,396.79,20.8571,1297,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.4547513018695564
3846,3846,3846,2024-04-19,2DJX,C,2024-12-20,397.43,13.5939,1296,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3847,3847,3847,2024-04-19,2DJX,P,2024-12-20,397.43,21.1688,1296,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.4589260135453648
3848,3848,3848,2024-04-19,2DJX,C,2024-12-20,397.83,13.4043,517,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3849,3849,3849,2024-04-19,2DJX,P,2024-12-20,397.83,21.3654,517,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.461538817402496
3850,3850,3850,2024-04-19,2DJX,C,2024-12-20,399.0,12.8577,1935,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3851,3851,3851,2024-04-19,2DJX,P,2024-12-20,399.0,21.9485,1935,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.4691987498599977
3852,3852,3852,2024-04-19,2DJX,C,2024-12-20,399.51,12.6232,3092,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3853,3853,3853,2024-04-19,2DJX,P,2024-12-20,399.51,22.2064,3092,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.4725450051589277
3854,3854,3854,2024-04-19,2DJX,C,2024-12-20,399.53,12.614,5156,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3855,3855,3855,2024-04-19,2DJX,P,2024-12-20,399.53,22.2165,5156,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.4726753340363294
3856,3856,3856,2024-04-19,2DJX,C,2024-12-20,399.73,12.5227,4777,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3857,3857,3857,2024-04-19,2DJX,P,2024-12-20,399.73,22.3183,4777,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.4739889712479393
3858,3858,3858,2024-04-19,2DJX,C,2024-12-20,400.01,12.3954,1000,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3859,3859,3859,2024-04-19,2DJX,C,2024-12-20,400.7,12.0822,4114,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3860,3860,3860,2024-04-19,2DJX,P,2024-12-20,400.7,22.8143,4114,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.4803257582918485
3861,3861,3861,2024-04-19,2DJX,C,2024-12-20,402.53,11.2717,512,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3862,3862,3862,2024-04-19,2DJX,P,2024-12-20,402.53,23.7706,512,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,2.4922926481512224
3863,3863,3863,2024-04-19,2DJX,C,2024-12-20,420.01,5.4227,825,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,245,0.0
3864,3864,3864,2024-04-19,2DJX,C,2025-01-17,400.0,13.9143,600,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,273,0.0
3865,3865,3865,2024-04-19,2DJX,C,2025-12-19,258.95,135.8867,4024,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3866,3866,3866,2024-04-19,2DJX,P,2025-12-19,258.95,3.1809,4024,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3867,3867,3867,2024-04-19,2DJX,C,2025-12-19,291.59,107.9282,983,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3868,3868,3868,2024-04-19,2DJX,P,2025-12-19,291.59,5.2998,983,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3869,3869,3869,2024-04-19,2DJX,C,2025-12-19,299.21,101.6762,1285,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3870,3870,3870,2024-04-19,2DJX,P,2025-12-19,299.21,6.0694,1285,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3871,3871,3871,2024-04-19,2DJX,P,2025-12-19,310.01,7.1604,600,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3872,3872,3872,2024-04-19,2DJX,C,2025-12-19,322.58,82.6767,822,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3873,3873,3873,2024-04-19,2DJX,P,2025-12-19,322.58,8.6052,822,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3874,3874,3874,2024-04-19,2DJX,C,2025-12-19,330.07,76.8302,596,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3875,3875,3875,2024-04-19,2DJX,P,2025-12-19,330.07,9.6606,596,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3876,3876,3876,2024-04-19,2DJX,C,2025-12-19,331.06,76.0692,592,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3877,3877,3877,2024-04-19,2DJX,P,2025-12-19,331.06,9.8118,592,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3878,3878,3878,2024-04-19,2DJX,C,2025-12-19,331.67,75.6012,614,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3879,3879,3879,2024-04-19,2DJX,P,2025-12-19,331.67,9.906,614,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3880,3880,3880,2024-04-19,2DJX,C,2025-12-19,334.6,73.3642,587,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3881,3881,3881,2024-04-19,2DJX,P,2025-12-19,334.6,10.3689,587,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3882,3882,3882,2024-04-19,2DJX,C,2025-12-19,334.61,73.3566,587,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3883,3883,3883,2024-04-19,2DJX,P,2025-12-19,334.61,10.3705,587,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3884,3884,3884,2024-04-19,2DJX,C,2025-12-19,336.26,72.1205,3333,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3885,3885,3885,2024-04-19,2DJX,P,2025-12-19,336.26,10.6549,3333,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3886,3886,3886,2024-04-19,2DJX,C,2025-12-19,336.3,72.0908,291,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3887,3887,3887,2024-04-19,2DJX,P,2025-12-19,336.3,10.6621,291,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3888,3888,3888,2024-04-19,2DJX,C,2025-12-19,340.56,68.9318,1428,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3889,3889,3889,2024-04-19,2DJX,P,2025-12-19,340.56,11.4285,1428,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3890,3890,3890,2024-04-19,2DJX,C,2025-12-19,341.18,68.472,1716,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3891,3891,3891,2024-04-19,2DJX,P,2025-12-19,341.18,11.5401,1716,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3892,3892,3892,2024-04-19,2DJX,C,2025-12-19,342.03,67.8417,1431,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3893,3893,3893,2024-04-19,2DJX,P,2025-12-19,342.03,11.693,1431,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3894,3894,3894,2024-04-19,2DJX,C,2025-12-19,342.23,67.6933,576,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3895,3895,3895,2024-04-19,2DJX,P,2025-12-19,342.23,11.729,576,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3896,3896,3896,2024-04-19,2DJX,C,2025-12-19,346.19,64.7731,1410,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3897,3897,3897,2024-04-19,2DJX,P,2025-12-19,346.19,12.4579,1410,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3898,3898,3898,2024-04-19,2DJX,C,2025-12-19,347.24,64.0065,1434,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3899,3899,3899,2024-04-19,2DJX,P,2025-12-19,347.24,12.6588,1434,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3900,3900,3900,2024-04-19,2DJX,C,2025-12-19,347.32,63.9482,1004,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3901,3901,3901,2024-04-19,2DJX,P,2025-12-19,347.32,12.6742,1004,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3902,3902,3902,2024-04-19,2DJX,C,2025-12-19,356.07,57.6759,1407,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3903,3903,3903,2024-04-19,2DJX,P,2025-12-19,356.07,14.465,1407,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3904,3904,3904,2024-04-19,2DJX,C,2025-12-19,356.17,57.6063,758,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3905,3905,3905,2024-04-19,2DJX,P,2025-12-19,356.17,14.4876,758,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3906,3906,3906,2024-04-19,2DJX,C,2025-12-19,356.61,57.3009,418,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3907,3907,3907,2024-04-19,2DJX,P,2025-12-19,356.61,14.5876,418,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3908,3908,3908,2024-04-19,2DJX,C,2025-12-19,358.97,55.672,700,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3909,3909,3909,2024-04-19,2DJX,P,2025-12-19,358.97,15.1334,700,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3910,3910,3910,2024-04-19,2DJX,C,2025-12-19,359.5,55.3062,420,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3911,3911,3911,2024-04-19,2DJX,P,2025-12-19,359.5,15.256,420,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3912,3912,3912,2024-04-19,2DJX,C,2025-12-19,360.32,54.7402,9620,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3913,3913,3913,2024-04-19,2DJX,P,2025-12-19,360.32,15.4456,9620,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3914,3914,3914,2024-04-19,2DJX,C,2025-12-19,362.3,53.3736,295,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3915,3915,3915,2024-04-19,2DJX,P,2025-12-19,362.3,15.9035,295,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3916,3916,3916,2024-04-19,2DJX,C,2025-12-19,362.64,53.1389,442,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3917,3917,3917,2024-04-19,2DJX,P,2025-12-19,362.64,15.9822,442,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3918,3918,3918,2024-04-19,2DJX,C,2025-12-19,362.76,53.0562,1184,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3919,3919,3919,2024-04-19,2DJX,P,2025-12-19,362.76,16.01,1184,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3920,3920,3920,2024-04-19,2DJX,C,2025-12-19,363.11,52.8158,3670,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3921,3921,3921,2024-04-19,2DJX,P,2025-12-19,363.11,16.0921,3670,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3922,3922,3922,2024-04-19,2DJX,C,2025-12-19,363.24,52.7266,2936,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3923,3923,3923,2024-04-19,2DJX,P,2025-12-19,363.24,16.1227,2936,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3924,3924,3924,2024-04-19,2DJX,C,2025-12-19,363.91,52.2675,862,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3925,3925,3925,2024-04-19,2DJX,P,2025-12-19,363.91,16.2811,862,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3926,3926,3926,2024-04-19,2DJX,C,2025-12-19,365.36,51.2787,1327,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3927,3927,3927,2024-04-19,2DJX,P,2025-12-19,365.36,16.6283,1327,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3928,3928,3928,2024-04-19,2DJX,C,2025-12-19,365.42,51.2379,3408,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3929,3929,3929,2024-04-19,2DJX,P,2025-12-19,365.42,16.6428,3408,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
3930,3930,3930,2024-04-19,2DJX,C,2025-12-19,367.19,50.0395,862,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000,609,0.0
